x,u1,u2,u1_аналит,u2_аналит,Ошибка_u1,Ошибка_u2
0.405000,9.959583,9.959583,9.959582,9.959582,1.008374e-06,1.008374e-06
0.410000,9.959085,9.959085,9.959084,9.959084,1.020772e-06,1.020772e-06
0.415000,9.958587,9.958587,9.958586,9.958586,1.033169e-06,1.033169e-06
0.420000,9.958089,9.958089,9.958088,9.958088,1.045564e-06,1.045564e-06
0.425000,9.957591,9.957591,9.957590,9.957590,1.057959e-06,1.057959e-06
0.430000,9.957093,9.957093,9.957092,9.957092,1.070352e-06,1.070352e-06
0.435000,9.956596,9.956596,9.956594,9.956594,1.082744e-06,1.082744e-06
0.440000,9.956098,9.956098,9.956097,9.956097,1.095134e-06,1.095134e-06
0.445000,9.955600,9.955600,9.955599,9.955599,1.107523e-06,1.107523e-06
0.450000,9.955102,9.955102,9.955101,9.955101,1.119912e-06,1.119912e-06
0.455000,9.954604,9.954604,9.954603,9.954603,1.132298e-06,1.132298e-06
0.460000,9.954107,9.954107,9.954106,9.954106,1.144684e-06,1.144684e-06
0.465000,9.953609,9.953609,9.953608,9.953608,1.157068e-06,1.157068e-06
0.470000,9.953111,9.953111,9.953110,9.953110,1.169451e-06,1.169451e-06
0.475000,9.952614,9.952614,9.952613,9.952613,1.181833e-06,1.181833e-06
0.480000,9.952116,9.952116,9.952115,9.952115,1.194214e-06,1.194214e-06
0.485000,9.951619,9.951619,9.951617,9.951617,1.206593e-06,1.206593e-06
0.490000,9.951121,9.951121,9.951120,9.951120,1.218972e-06,1.218972e-06
0.495000,9.950624,9.950624,9.950622,9.950622,1.231348e-06,1.231348e-06
0.500000,9.950126,9.950126,9.950125,9.950125,1.243724e-06,1.243724e-06
0.505000,9.949629,9.949629,9.949627,9.949627,1.256099e-06,1.256099e-06
0.510000,9.949131,9.949131,9.949130,9.949130,1.268472e-06,1.268472e-06
0.515000,9.948634,9.948634,9.948632,9.948632,1.280844e-06,1.280844e-06
0.520000,9.948136,9.948136,9.948135,9.948135,1.293214e-06,1.293214e-06
0.525000,9.947639,9.947639,9.947638,9.947638,1.305584e-06,1.305584e-06
0.530000,9.947142,9.947142,9.947140,9.947140,1.317952e-06,1.317952e-06
0.535000,9.946644,9.946644,9.946643,9.946643,1.330319e-06,1.330319e-06
0.540000,9.946147,9.946147,9.946146,9.946146,1.342685e-06,1.342685e-06
0.545000,9.945650,9.945650,9.945648,9.945648,1.355049e-06,1.355049e-06
0.550000,9.945152,9.945152,9.945151,9.945151,1.367413e-06,1.367413e-06
0.555000,9.944655,9.944655,9.944654,9.944654,1.379775e-06,1.379775e-06
0.560000,9.944158,9.944158,9.944157,9.944157,1.392136e-06,1.392136e-06
0.565000,9.943661,9.943661,9.943659,9.943659,1.404495e-06,1.404495e-06
0.570000,9.943164,9.943164,9.943162,9.943162,1.416853e-06,1.416853e-06
0.575000,9.942666,9.942666,9.942665,9.942665,1.429210e-06,1.429210e-06
0.580000,9.942169,9.942169,9.942168,9.942168,1.441566e-06,1.441566e-06
0.585000,9.941672,9.941672,9.941671,9.941671,1.453921e-06,1.453921e-06
0.590000,9.941175,9.941175,9.941174,9.941174,1.466274e-06,1.466274e-06
0.595000,9.940678,9.940678,9.940677,9.940677,1.478626e-06,1.478626e-06
0.600000,9.940181,9.940181,9.940180,9.940180,1.490977e-06,1.490977e-06
0.605000,9.939684,9.939684,9.939683,9.939683,1.503327e-06,1.503327e-06
0.610000,9.939187,9.939187,9.939186,9.939186,1.515675e-06,1.515675e-06
0.615000,9.938690,9.938690,9.938689,9.938689,1.528022e-06,1.528022e-06
0.620000,9.938193,9.938193,9.938192,9.938192,1.540368e-06,1.540368e-06
0.625000,9.937696,9.937696,9.937695,9.937695,1.552713e-06,1.552713e-06
0.630000,9.937200,9.937200,9.937198,9.937198,1.565057e-06,1.565057e-06
0.635000,9.936703,9.936703,9.936701,9.936701,1.577399e-06,1.577399e-06
0.640000,9.936206,9.936206,9.936204,9.936204,1.589740e-06,1.589740e-06
0.645000,9.935709,9.935709,9.935708,9.935708,1.602079e-06,1.602079e-06
0.650000,9.935212,9.935212,9.935211,9.935211,1.614418e-06,1.614418e-06
0.655000,9.934716,9.934716,9.934714,9.934714,1.626755e-06,1.626755e-06
0.660000,9.934219,9.934219,9.934217,9.934217,1.639091e-06,1.639091e-06
0.665000,9.933722,9.933722,9.933721,9.933721,1.651426e-06,1.651426e-06
0.670000,9.933226,9.933226,9.933224,9.933224,1.663760e-06,1.663760e-06
0.675000,9.932729,9.932729,9.932727,9.932727,1.676092e-06,1.676092e-06
0.680000,9.932232,9.932232,9.932231,9.932231,1.688423e-06,1.688423e-06
0.685000,9.931736,9.931736,9.931734,9.931734,1.700753e-06,1.700753e-06
0.690000,9.931239,9.931239,9.931238,9.931238,1.713081e-06,1.713081e-06
0.695000,9.930743,9.930743,9.930741,9.930741,1.725409e-06,1.725409e-06
0.700000,9.930246,9.930246,9.930244,9.930244,1.737735e-06,1.737735e-06
0.705000,9.929750,9.929750,9.929748,9.929748,1.750060e-06,1.750060e-06
0.710000,9.929253,9.929253,9.929251,9.929251,1.762383e-06,1.762383e-06
0.715000,9.928757,9.928757,9.928755,9.928755,1.774706e-06,1.774706e-06
0.720000,9.928260,9.928260,9.928259,9.928259,1.787027e-06,1.787027e-06
0.725000,9.927764,9.927764,9.927762,9.927762,1.799347e-06,1.799347e-06
0.730000,9.927268,9.927268,9.927266,9.927266,1.811666e-06,1.811666e-06
0.735000,9.926771,9.926771,9.926769,9.926769,1.823983e-06,1.823983e-06
0.740000,9.926275,9.926275,9.926273,9.926273,1.836299e-06,1.836299e-06
0.745000,9.925779,9.925779,9.925777,9.925777,1.848614e-06,1.848614e-06
0.750000,9.925282,9.925282,9.925281,9.925281,1.860928e-06,1.860928e-06
0.755000,9.924786,9.924786,9.924784,9.924784,1.873241e-06,1.873241e-06
0.760000,9.924290,9.924290,9.924288,9.924288,1.885552e-06,1.885552e-06
0.765000,9.923794,9.923794,9.923792,9.923792,1.897862e-06,1.897862e-06
0.770000,9.923298,9.923298,9.923296,9.923296,1.910171e-06,1.910171e-06
0.775000,9.922801,9.922801,9.922800,9.922800,1.922478e-06,1.922478e-06
0.780000,9.922305,9.922305,9.922303,9.922303,1.934785e-06,1.934785e-06
0.785000,9.921809,9.921809,9.921807,9.921807,1.947090e-06,1.947090e-06
0.790000,9.921313,9.921313,9.921311,9.921311,1.959394e-06,1.959394e-06
0.795000,9.920817,9.920817,9.920815,9.920815,1.971696e-06,1.971696e-06
0.800000,9.920321,9.920321,9.920319,9.920319,1.983998e-06,1.983998e-06
0.805000,9.919825,9.919825,9.919823,9.919823,1.996298e-06,1.996298e-06
0.810000,9.919329,9.919329,9.919327,9.919327,2.008597e-06,2.008597e-06
0.815000,9.918833,9.918833,9.918831,9.918831,2.020895e-06,2.020895e-06
0.820000,9.918337,9.918337,9.918335,9.918335,2.033191e-06,2.033191e-06
0.825000,9.917841,9.917841,9.917839,9.917839,2.045486e-06,2.045486e-06
0.830000,9.917346,9.917346,9.917343,9.917343,2.057780e-06,2.057780e-06
0.835000,9.916850,9.916850,9.916848,9.916848,2.070073e-06,2.070073e-06
0.840000,9.916354,9.916354,9.916352,9.916352,2.082365e-06,2.082365e-06
0.845000,9.915858,9.915858,9.915856,9.915856,2.094655e-06,2.094655e-06
0.850000,9.915362,9.915362,9.915360,9.915360,2.106944e-06,2.106944e-06
0.855000,9.914867,9.914867,9.914864,9.914864,2.119232e-06,2.119232e-06
0.860000,9.914371,9.914371,9.914369,9.914369,2.131518e-06,2.131518e-06
0.865000,9.913875,9.913875,9.913873,9.913873,2.143804e-06,2.143804e-06
0.870000,9.913380,9.913380,9.913377,9.913377,2.156088e-06,2.156088e-06
0.875000,9.912884,9.912884,9.912882,9.912882,2.168371e-06,2.168371e-06
0.880000,9.912388,9.912388,9.912386,9.912386,2.180652e-06,2.180652e-06
0.885000,9.911893,9.911893,9.911890,9.911890,2.192933e-06,2.192933e-06
0.890000,9.911397,9.911397,9.911395,9.911395,2.205212e-06,2.205212e-06
0.895000,9.910902,9.910902,9.910899,9.910899,2.217490e-06,2.217490e-06
0.900000,9.910406,9.910406,9.910404,9.910404,2.229767e-06,2.229767e-06
0.905000,9.909911,9.909911,9.909908,9.909908,2.242042e-06,2.242042e-06
0.910000,9.909415,9.909415,9.909413,9.909413,2.254316e-06,2.254316e-06
0.915000,9.908920,9.908920,9.908917,9.908917,2.266589e-06,2.266589e-06
0.920000,9.908424,9.908424,9.908422,9.908422,2.278861e-06,2.278861e-06
0.925000,9.907929,9.907929,9.907926,9.907926,2.291132e-06,2.291132e-06
0.930000,9.907433,9.907433,9.907431,9.907431,2.303401e-06,2.303401e-06
0.935000,9.906938,9.906938,9.906936,9.906936,2.315669e-06,2.315669e-06
0.940000,9.906443,9.906443,9.906440,9.906440,2.327936e-06,2.327936e-06
0.945000,9.905947,9.905947,9.905945,9.905945,2.340202e-06,2.340202e-06
0.950000,9.905452,9.905452,9.905450,9.905450,2.352466e-06,2.352466e-06
0.955000,9.904957,9.904957,9.904955,9.904955,2.364729e-06,2.364729e-06
0.960000,9.904462,9.904462,9.904459,9.904459,2.376991e-06,2.376991e-06
0.965000,9.903967,9.903967,9.903964,9.903964,2.389252e-06,2.389252e-06
0.970000,9.903471,9.903471,9.903469,9.903469,2.401511e-06,2.401511e-06
0.975000,9.902976,9.902976,9.902974,9.902974,2.413770e-06,2.413770e-06
0.980000,9.902481,9.902481,9.902479,9.902479,2.426027e-06,2.426027e-06
0.985000,9.901986,9.901986,9.901984,9.901984,2.438282e-06,2.438282e-06
0.990000,9.901491,9.901491,9.901488,9.901488,2.450537e-06,2.450537e-06
0.995000,9.900996,9.900996,9.900993,9.900993,2.462790e-06,2.462790e-06
1.000000,9.900501,9.900501,9.900498,9.900498,2.475042e-06,2.475042e-06
1.005000,9.900006,9.900006,9.900003,9.900003,2.487293e-06,2.487293e-06
1.010000,9.899511,9.899511,9.899508,9.899508,2.499543e-06,2.499543e-06
1.015000,9.899016,9.899016,9.899013,9.899013,2.511791e-06,2.511791e-06
1.020000,9.898521,9.898521,9.898518,9.898518,2.524038e-06,2.524038e-06
1.025000,9.898026,9.898026,9.898024,9.898024,2.536284e-06,2.536284e-06
1.030000,9.897531,9.897531,9.897529,9.897529,2.548529e-06,2.548529e-06
1.035000,9.897036,9.897036,9.897034,9.897034,2.560772e-06,2.560772e-06
1.040000,9.896542,9.896542,9.896539,9.896539,2.573015e-06,2.573015e-06
1.045000,9.896047,9.896047,9.896044,9.896044,2.585256e-06,2.585256e-06
1.050000,9.895552,9.895552,9.895549,9.895549,2.597495e-06,2.597495e-06
1.055000,9.895057,9.895057,9.895055,9.895055,2.609734e-06,2.609734e-06
1.060000,9.894562,9.894562,9.894560,9.894560,2.621971e-06,2.621971e-06
1.065000,9.894068,9.894068,9.894065,9.894065,2.634207e-06,2.634207e-06
1.070000,9.893573,9.893573,9.893570,9.893570,2.646442e-06,2.646442e-06
1.075000,9.893078,9.893078,9.893076,9.893076,2.658676e-06,2.658676e-06
1.080000,9.892584,9.892584,9.892581,9.892581,2.670908e-06,2.670908e-06
1.085000,9.892089,9.892089,9.892086,9.892086,2.683139e-06,2.683139e-06
1.090000,9.891595,9.891595,9.891592,9.891592,2.695369e-06,2.695369e-06
1.095000,9.891100,9.891100,9.891097,9.891097,2.707598e-06,2.707598e-06
1.100000,9.890606,9.890606,9.890603,9.890603,2.719825e-06,2.719825e-06
1.105000,9.890111,9.890111,9.890108,9.890108,2.732052e-06,2.732052e-06
1.110000,9.889617,9.889617,9.889614,9.889614,2.744277e-06,2.744277e-06
1.115000,9.889122,9.889122,9.889119,9.889119,2.756500e-06,2.756500e-06
1.120000,9.888628,9.888628,9.888625,9.888625,2.768723e-06,2.768723e-06
1.125000,9.888133,9.888133,9.888130,9.888130,2.780944e-06,2.780944e-06
1.130000,9.887639,9.887639,9.887636,9.887636,2.793164e-06,2.793164e-06
1.135000,9.887144,9.887144,9.887142,9.887142,2.805383e-06,2.805383e-06
1.140000,9.886650,9.886650,9.886647,9.886647,2.817601e-06,2.817601e-06
1.145000,9.886156,9.886156,9.886153,9.886153,2.829817e-06,2.829817e-06
1.150000,9.885662,9.885662,9.885659,9.885659,2.842032e-06,2.842032e-06
1.155000,9.885167,9.885167,9.885164,9.885164,2.854246e-06,2.854246e-06
1.160000,9.884673,9.884673,9.884670,9.884670,2.866459e-06,2.866459e-06
1.165000,9.884179,9.884179,9.884176,9.884176,2.878671e-06,2.878671e-06
1.170000,9.883685,9.883685,9.883682,9.883682,2.890881e-06,2.890881e-06
1.175000,9.883191,9.883191,9.883188,9.883188,2.903090e-06,2.903090e-06
1.180000,9.882696,9.882696,9.882693,9.882693,2.915298e-06,2.915298e-06
1.185000,9.882202,9.882202,9.882199,9.882199,2.927504e-06,2.927504e-06
1.190000,9.881708,9.881708,9.881705,9.881705,2.939710e-06,2.939710e-06
1.195000,9.881214,9.881214,9.881211,9.881211,2.951914e-06,2.951914e-06
1.200000,9.880720,9.880720,9.880717,9.880717,2.964117e-06,2.964117e-06
1.205000,9.880226,9.880226,9.880223,9.880223,2.976318e-06,2.976318e-06
1.210000,9.879732,9.879732,9.879729,9.879729,2.988519e-06,2.988519e-06
1.215000,9.879238,9.879238,9.879235,9.879235,3.000718e-06,3.000718e-06
1.220000,9.878744,9.878744,9.878741,9.878741,3.012916e-06,3.012916e-06
1.225000,9.878250,9.878250,9.878247,9.878247,3.025113e-06,3.025113e-06
1.230000,9.877756,9.877756,9.877753,9.877753,3.037308e-06,3.037308e-06
1.235000,9.877263,9.877263,9.877259,9.877259,3.049503e-06,3.049503e-06
1.240000,9.876769,9.876769,9.876766,9.876766,3.061696e-06,3.061696e-06
1.245000,9.876275,9.876275,9.876272,9.876272,3.073887e-06,3.073887e-06
1.250000,9.875781,9.875781,9.875778,9.875778,3.086078e-06,3.086078e-06
1.255000,9.875287,9.875287,9.875284,9.875284,3.098267e-06,3.098267e-06
1.260000,9.874794,9.874794,9.874790,9.874790,3.110456e-06,3.110456e-06
1.265000,9.874300,9.874300,9.874297,9.874297,3.122643e-06,3.122643e-06
1.270000,9.873806,9.873806,9.873803,9.873803,3.134828e-06,3.134828e-06
1.275000,9.873313,9.873313,9.873309,9.873309,3.147013e-06,3.147013e-06
1.280000,9.872819,9.872819,9.872816,9.872816,3.159196e-06,3.159196e-06
1.285000,9.872325,9.872325,9.872322,9.872322,3.171378e-06,3.171378e-06
1.290000,9.871832,9.871832,9.871828,9.871828,3.183559e-06,3.183559e-06
1.295000,9.871338,9.871338,9.871335,9.871335,3.195739e-06,3.195739e-06
1.300000,9.870845,9.870845,9.870841,9.870841,3.207917e-06,3.207917e-06
1.305000,9.870351,9.870351,9.870348,9.870348,3.220094e-06,3.220094e-06
1.310000,9.869858,9.869858,9.869854,9.869854,3.232270e-06,3.232270e-06
1.315000,9.869364,9.869364,9.869361,9.869361,3.244445e-06,3.244445e-06
1.320000,9.868871,9.868871,9.868867,9.868867,3.256618e-06,3.256618e-06
1.325000,9.868377,9.868377,9.868374,9.868374,3.268790e-06,3.268790e-06
1.330000,9.867884,9.867884,9.867881,9.867881,3.280961e-06,3.280961e-06
1.335000,9.867390,9.867390,9.867387,9.867387,3.293131e-06,3.293131e-06
1.340000,9.866897,9.866897,9.866894,9.866894,3.305300e-06,3.305300e-06
1.345000,9.866404,9.866404,9.866400,9.866400,3.317467e-06,3.317467e-06
1.350000,9.865910,9.865910,9.865907,9.865907,3.329633e-06,3.329633e-06
1.355000,9.865417,9.865417,9.865414,9.865414,3.341798e-06,3.341798e-06
1.360000,9.864924,9.864924,9.864921,9.864921,3.353962e-06,3.353962e-06
1.365000,9.864431,9.864431,9.864427,9.864427,3.366124e-06,3.366124e-06
1.370000,9.863938,9.863938,9.863934,9.863934,3.378285e-06,3.378285e-06
1.375000,9.863444,9.863444,9.863441,9.863441,3.390445e-06,3.390445e-06
1.380000,9.862951,9.862951,9.862948,9.862948,3.402604e-06,3.402604e-06
1.385000,9.862458,9.862458,9.862455,9.862455,3.414762e-06,3.414762e-06
1.390000,9.861965,9.861965,9.861962,9.861962,3.426918e-06,3.426918e-06
1.395000,9.861472,9.861472,9.861469,9.861469,3.439073e-06,3.439073e-06
1.400000,9.860979,9.860979,9.860975,9.860975,3.451227e-06,3.451227e-06
1.405000,9.860486,9.860486,9.860482,9.860482,3.463379e-06,3.463379e-06
1.410000,9.859993,9.859993,9.859989,9.859989,3.475531e-06,3.475531e-06
1.415000,9.859500,9.859500,9.859496,9.859496,3.487681e-06,3.487681e-06
1.420000,9.859007,9.859007,9.859003,9.859003,3.499830e-06,3.499830e-06
1.425000,9.858514,9.858514,9.858511,9.858511,3.511978e-06,3.511978e-06
1.430000,9.858021,9.858021,9.858018,9.858018,3.524124e-06,3.524124e-06
1.435000,9.857528,9.857528,9.857525,9.857525,3.536270e-06,3.536270e-06
1.440000,9.857035,9.857035,9.857032,9.857032,3.548414e-06,3.548414e-06
1.445000,9.856543,9.856543,9.856539,9.856539,3.560557e-06,3.560557e-06
1.450000,9.856050,9.856050,9.856046,9.856046,3.572698e-06,3.572698e-06
1.455000,9.855557,9.855557,9.855553,9.855553,3.584839e-06,3.584839e-06
1.460000,9.855064,9.855064,9.855061,9.855061,3.596978e-06,3.596978e-06
1.465000,9.854572,9.854572,9.854568,9.854568,3.609116e-06,3.609116e-06
1.470000,9.854079,9.854079,9.854075,9.854075,3.621252e-06,3.621252e-06
1.475000,9.853586,9.853586,9.853582,9.853582,3.633388e-06,3.633388e-06
1.480000,9.853093,9.853093,9.853090,9.853090,3.645522e-06,3.645522e-06
1.485000,9.852601,9.852601,9.852597,9.852597,3.657655e-06,3.657655e-06
1.490000,9.852108,9.852108,9.852105,9.852105,3.669787e-06,3.669787e-06
1.495000,9.851616,9.851616,9.851612,9.851612,3.681918e-06,3.681918e-06
1.500000,9.851123,9.851123,9.851119,9.851119,3.694047e-06,3.694047e-06
1.505000,9.850631,9.850631,9.850627,9.850627,3.706175e-06,3.706175e-06
1.510000,9.850138,9.850138,9.850134,9.850134,3.718302e-06,3.718302e-06
1.515000,9.849646,9.849646,9.849642,9.849642,3.730428e-06,3.730428e-06
1.520000,9.849153,9.849153,9.849149,9.849149,3.742553e-06,3.742553e-06
1.525000,9.848661,9.848661,9.848657,9.848657,3.754676e-06,3.754676e-06
1.530000,9.848168,9.848168,9.848165,9.848165,3.766798e-06,3.766798e-06
1.535000,9.847676,9.847676,9.847672,9.847672,3.778919e-06,3.778919e-06
1.540000,9.847184,9.847184,9.847180,9.847180,3.791038e-06,3.791038e-06
1.545000,9.846691,9.846691,9.846687,9.846687,3.803157e-06,3.803157e-06
1.550000,9.846199,9.846199,9.846195,9.846195,3.815274e-06,3.815274e-06
1.555000,9.845707,9.845707,9.845703,9.845703,3.827390e-06,3.827390e-06
1.560000,9.845214,9.845214,9.845210,9.845210,3.839505e-06,3.839505e-06
1.565000,9.844722,9.844722,9.844718,9.844718,3.851618e-06,3.851618e-06
1.570000,9.844230,9.844230,9.844226,9.844226,3.863731e-06,3.863731e-06
1.575000,9.843738,9.843738,9.843734,9.843734,3.875842e-06,3.875842e-06
1.580000,9.843246,9.843246,9.843242,9.843242,3.887951e-06,3.887951e-06
1.585000,9.842753,9.842753,9.842750,9.842750,3.900060e-06,3.900060e-06
1.590000,9.842261,9.842261,9.842257,9.842257,3.912167e-06,3.912167e-06
1.595000,9.841769,9.841769,9.841765,9.841765,3.924274e-06,3.924274e-06
1.600000,9.841277,9.841277,9.841273,9.841273,3.936379e-06,3.936379e-06
1.605000,9.840785,9.840785,9.840781,9.840781,3.948482e-06,3.948482e-06
1.610000,9.840293,9.840293,9.840289,9.840289,3.960585e-06,3.960585e-06
1.615000,9.839801,9.839801,9.839797,9.839797,3.972686e-06,3.972686e-06
1.620000,9.839309,9.839309,9.839305,9.839305,3.984786e-06,3.984786e-06
1.625000,9.838817,9.838817,9.838813,9.838813,3.996885e-06,3.996885e-06
1.630000,9.838325,9.838325,9.838321,9.838321,4.008983e-06,4.008983e-06
1.635000,9.837833,9.837833,9.837829,9.837829,4.021079e-06,4.021079e-06
1.640000,9.837342,9.837342,9.837337,9.837337,4.033175e-06,4.033175e-06
1.645000,9.836850,9.836850,9.836846,9.836846,4.045269e-06,4.045269e-06
1.650000,9.836358,9.836358,9.836354,9.836354,4.057361e-06,4.057361e-06
1.655000,9.835866,9.835866,9.835862,9.835862,4.069453e-06,4.069453e-06
1.660000,9.835374,9.835374,9.835370,9.835370,4.081543e-06,4.081543e-06
1.665000,9.834883,9.834883,9.834878,9.834878,4.093632e-06,4.093632e-06
1.670000,9.834391,9.834391,9.834387,9.834387,4.105720e-06,4.105720e-06
1.675000,9.833899,9.833899,9.833895,9.833895,4.117807e-06,4.117807e-06
1.680000,9.833407,9.833407,9.833403,9.833403,4.129892e-06,4.129892e-06
1.685000,9.832916,9.832916,9.832912,9.832912,4.141977e-06,4.141977e-06
1.690000,9.832424,9.832424,9.832420,9.832420,4.154060e-06,4.154060e-06
1.695000,9.831933,9.831933,9.831928,9.831928,4.166141e-06,4.166141e-06
1.700000,9.831441,9.831441,9.831437,9.831437,4.178222e-06,4.178222e-06
1.705000,9.830949,9.830949,9.830945,9.830945,4.190301e-06,4.190301e-06
1.710000,9.830458,9.830458,9.830454,9.830454,4.202380e-06,4.202380e-06
1.715000,9.829966,9.829966,9.829962,9.829962,4.214457e-06,4.214457e-06
1.720000,9.829475,9.829475,9.829471,9.829471,4.226532e-06,4.226532e-06
1.725000,9.828984,9.828984,9.828979,9.828979,4.238607e-06,4.238607e-06
1.730000,9.828492,9.828492,9.828488,9.828488,4.250680e-06,4.250680e-06
1.735000,9.828001,9.828001,9.827996,9.827996,4.262752e-06,4.262752e-06
1.740000,9.827509,9.827509,9.827505,9.827505,4.274823e-06,4.274823e-06
1.745000,9.827018,9.827018,9.827014,9.827014,4.286893e-06,4.286893e-06
1.750000,9.826527,9.826527,9.826522,9.826522,4.298961e-06,4.298961e-06
1.755000,9.826035,9.826035,9.826031,9.826031,4.311028e-06,4.311028e-06
1.760000,9.825544,9.825544,9.825540,9.825540,4.323094e-06,4.323094e-06
1.765000,9.825053,9.825053,9.825048,9.825048,4.335159e-06,4.335159e-06
1.770000,9.824562,9.824562,9.824557,9.824557,4.347222e-06,4.347222e-06
1.775000,9.824070,9.824070,9.824066,9.824066,4.359285e-06,4.359285e-06
1.780000,9.823579,9.823579,9.823575,9.823575,4.371346e-06,4.371346e-06
1.785000,9.823088,9.823088,9.823084,9.823084,4.383406e-06,4.383406e-06
1.790000,9.822597,9.822597,9.822593,9.822593,4.395464e-06,4.395464e-06
1.795000,9.822106,9.822106,9.822101,9.822101,4.407522e-06,4.407522e-06
1.800000,9.821615,9.821615,9.821610,9.821610,4.419578e-06,4.419578e-06
1.805000,9.821124,9.821124,9.821119,9.821119,4.431633e-06,4.431633e-06
1.810000,9.820633,9.820633,9.820628,9.820628,4.443687e-06,4.443687e-06
1.815000,9.820142,9.820142,9.820137,9.820137,4.455740e-06,4.455740e-06
1.820000,9.819651,9.819651,9.819646,9.819646,4.467791e-06,4.467791e-06
1.825000,9.819160,9.819160,9.819155,9.819155,4.479841e-06,4.479841e-06
1.830000,9.818669,9.818669,9.818664,9.818664,4.491890e-06,4.491890e-06
1.835000,9.818178,9.818178,9.818173,9.818173,4.503938e-06,4.503938e-06
1.840000,9.817687,9.817687,9.817682,9.817682,4.515984e-06,4.515984e-06
1.845000,9.817196,9.817196,9.817192,9.817192,4.528030e-06,4.528030e-06
1.850000,9.816705,9.816705,9.816701,9.816701,4.540074e-06,4.540074e-06
1.855000,9.816214,9.816214,9.816210,9.816210,4.552116e-06,4.552116e-06
1.860000,9.815724,9.815724,9.815719,9.815719,4.564158e-06,4.564158e-06
1.865000,9.815233,9.815233,9.815228,9.815228,4.576199e-06,4.576199e-06
1.870000,9.814742,9.814742,9.814738,9.814738,4.588238e-06,4.588238e-06
1.875000,9.814251,9.814251,9.814247,9.814247,4.600276e-06,4.600276e-06
1.880000,9.813761,9.813761,9.813756,9.813756,4.612313e-06,4.612313e-06
1.885000,9.813270,9.813270,9.813266,9.813266,4.624348e-06,4.624348e-06
1.890000,9.812779,9.812779,9.812775,9.812775,4.636382e-06,4.636382e-06
1.895000,9.812289,9.812289,9.812284,9.812284,4.648416e-06,4.648416e-06
1.900000,9.811798,9.811798,9.811794,9.811794,4.660448e-06,4.660448e-06
1.905000,9.811308,9.811308,9.811303,9.811303,4.672478e-06,4.672478e-06
1.910000,9.810817,9.810817,9.810812,9.810812,4.684508e-06,4.684508e-06
1.915000,9.810327,9.810327,9.810322,9.810322,4.696536e-06,4.696536e-06
1.920000,9.809836,9.809836,9.809831,9.809831,4.708563e-06,4.708563e-06
1.925000,9.809346,9.809346,9.809341,9.809341,4.720589e-06,4.720589e-06
1.930000,9.808855,9.808855,9.808851,9.808851,4.732614e-06,4.732614e-06
1.935000,9.808365,9.808365,9.808360,9.808360,4.744637e-06,4.744637e-06
1.940000,9.807874,9.807874,9.807870,9.807870,4.756659e-06,4.756659e-06
1.945000,9.807384,9.807384,9.807379,9.807379,4.768680e-06,4.768680e-06
1.950000,9.806894,9.806894,9.806889,9.806889,4.780700e-06,4.780700e-06
1.955000,9.806403,9.806403,9.806399,9.806399,4.792719e-06,4.792719e-06
1.960000,9.805913,9.805913,9.805908,9.805908,4.804736e-06,4.804736e-06
1.965000,9.805423,9.805423,9.805418,9.805418,4.816752e-06,4.816752e-06
1.970000,9.804933,9.804933,9.804928,9.804928,4.828767e-06,4.828767e-06
1.975000,9.804442,9.804442,9.804438,9.804438,4.840781e-06,4.840781e-06
1.980000,9.803952,9.803952,9.803947,9.803947,4.852793e-06,4.852793e-06
1.985000,9.803462,9.803462,9.803457,9.803457,4.864804e-06,4.864804e-06
1.990000,9.802972,9.802972,9.802967,9.802967,4.876814e-06,4.876814e-06
1.995000,9.802482,9.802482,9.802477,9.802477,4.888823e-06,4.888823e-06
2.000000,9.801992,9.801992,9.801987,9.801987,4.900831e-06,4.900831e-06
2.005000,9.801502,9.801502,9.801497,9.801497,4.912837e-06,4.912837e-06
2.010000,9.801012,9.801012,9.801007,9.801007,4.924843e-06,4.924843e-06
2.015000,9.800521,9.800521,9.800517,9.800517,4.936847e-06,4.936847e-06
2.020000,9.800031,9.800031,9.800027,9.800027,4.948849e-06,4.948849e-06
2.025000,9.799542,9.799542,9.799537,9.799537,4.960851e-06,4.960851e-06
2.030000,9.799052,9.799052,9.799047,9.799047,4.972851e-06,4.972851e-06
2.035000,9.798562,9.798562,9.798557,9.798557,4.984851e-06,4.984851e-06
2.040000,9.798072,9.798072,9.798067,9.798067,4.996849e-06,4.996849e-06
2.045000,9.797582,9.797582,9.797577,9.797577,5.008845e-06,5.008845e-06
2.050000,9.797092,9.797092,9.797087,9.797087,5.020841e-06,5.020841e-06
2.055000,9.796602,9.796602,9.796597,9.796597,5.032835e-06,5.032835e-06
2.060000,9.796112,9.796112,9.796107,9.796107,5.044828e-06,5.044828e-06
2.065000,9.795623,9.795623,9.795618,9.795618,5.056820e-06,5.056820e-06
2.070000,9.795133,9.795133,9.795128,9.795128,5.068811e-06,5.068811e-06
2.075000,9.794643,9.794643,9.794638,9.794638,5.080800e-06,5.080800e-06
2.080000,9.794153,9.794153,9.794148,9.794148,5.092788e-06,5.092788e-06
2.085000,9.793664,9.793664,9.793659,9.793659,5.104775e-06,5.104775e-06
2.090000,9.793174,9.793174,9.793169,9.793169,5.116761e-06,5.116761e-06
2.095000,9.792684,9.792684,9.792679,9.792679,5.128746e-06,5.128746e-06
2.100000,9.792195,9.792195,9.792190,9.792190,5.140729e-06,5.140729e-06
